TRIlong_len,TRIlat_len,TRImed_len,BIClong_len,BICshort_len,BRA_len,TRIlong_dlen,TRIlat_dlen,TRImed_dlen,BIClong_dlen,BICshort_dlen,BRA_dlen
0.126716665406,0.0693860424283,0.0644229687856,0.149277360835,0.152063483762,0.0867579595312,0.0606308744192,-0.0233272947263,-0.0231362121622,0.00743086806962,-0.139529711203,-0.00511583614397
0.129266570836,0.0691850687377,0.0642240087301,0.148939895982,0.150704616429,0.0867096157033,0.254990543008,-0.0200973690558,-0.0198960055526,-0.0337464852659,-0.135886733312,-0.00483438279038
0.132406944038,0.0690250568195,0.0640660294123,0.147442511747,0.149639077205,0.0866680273438,0.314037320191,-0.01600119182,-0.0157979317831,-0.149738423533,-0.106553922357,-0.00415883595312
0.135774197847,0.0689131915145,0.0639562249163,0.146322001909,0.148881001514,0.0866372328231,0.336725380906,-0.0111865305013,-0.0109804495999,-0.112050983772,-0.0758075690751,-0.00307945206169
0.13796794846,0.0688561563314,0.0639012267925,0.144781791765,0.148443046988,0.0866211089389,0.219375061264,-0.00570351831228,-0.00549981237422,-0.154021014453,-0.0437954526606,-0.00161238842273
0.141628462476,0.0688557141163,0.0639026916005,0.143869833945,0.148316111629,0.0866213229449,0.366051401597,-4.4221509278e-05,0.000146480796187,-0.0911957820334,-0.0126935358642,2.14005968308e-05
0.150181285779,0.0689171241347,0.0639672621036,0.142627852144,0.148488702439,0.0866383169898,0.855282330247,0.00614100183775,0.00645705030745,-0.124198180098,0.0172590809482,0.0016994044944
0.146349188432,0.0690607509434,0.0641128117133,0.141385747716,0.149008566877,0.0866751454523,-0.38320973462,0.0143626808705,0.0145549609689,-0.124210442759,0.0519864438103,0.00368284624351
0.149017854171,0.0692892452855,0.0643416528926,0.140150287007,0.149773538069,0.0867297291574,0.266866573823,0.0228494342137,0.0228841179299,-0.123546070876,0.0764971192506,0.00545837051119
0.151931955586,0.0696036019175,0.0646553822422,0.138925761111,0.150721223642,0.0867974426092,0.291410141512,0.0314356631944,0.0313729349663,-0.122452589632,0.0947685573372,0.00677134518211
0.154463707523,0.070003630754,0.0650540150233,0.137714700869,0.151796789906,0.0868724442321,0.253175193747,0.0400028836509,0.0398632781089,-0.121106024233,0.107556626349,0.0075001622946
0.157103480395,0.0704838246954,0.0655321800663,0.136519134563,0.152951718316,0.0869480363001,0.263977287141,0.048019394141,0.0478165043017,-0.119556630588,0.115492840974,0.00755920679903
0.159561859756,0.0710332480526,0.0660790917372,0.135341512475,0.154148384918,0.087017635888,0.245837936189,0.0549423357248,0.0546911670859,-0.117762208718,0.119666660268,0.00695995878825
0.162100721633,0.0716363135777,0.0666792996463,0.134185668333,0.155358788284,0.0870757862065,0.253886187649,0.0603065525026,0.0600207909095,-0.11558441427,0.121040336528,0.00581503184598
0.167533698934,0.0722763696698,0.0673162898354,0.133056673336,0.156562706193,0.0871187976563,0.543297730101,0.0640056092113,0.0636990189127,-0.112899499626,0.12039179091,0.00430114498594
0.166648837137,0.0729333182955,0.0679700734135,0.131962228811,0.157749836855,0.0871447364595,-0.0884861797048,0.0656948625698,0.0653783578098,-0.109444452517,0.118713066237,0.00259388032057
0.168827779109,0.0735864619871,0.0686200635172,0.130912341766,0.158916969668,0.0871534534085,0.217894197185,0.0653143691593,0.0649990103751,-0.104988704565,0.116713281261,0.000871694895591
0.170840797083,0.0742176972853,0.0692482401959,0.129917914028,0.160064389124,0.0871433621071,0.201301797394,0.0631235298277,0.0628176678604,-0.0994427737862,0.114741945647,-0.0010091301445
0.172632993835,0.0748092117977,0.0698368427218,0.128991215562,0.161197141103,0.0871186635221,0.179219675227,0.0591514512334,0.0588602525922,-0.0926698466046,0.113275197909,-0.00246985849049
0.174832199344,0.0753493109084,0.0703742514918,0.128142937935,0.162317584419,0.0870842475641,0.219920550942,0.05400991107,0.0537408770054,-0.0848277626995,0.112044331565,-0.00344159580548
0.175946541616,0.0758336023694,0.070856035093,0.127379253622,0.163423591575,0.0870439239245,0.111434227161,0.0484291461051,0.0481783601164,-0.076368431308,0.110600715596,-0.00403236395717
0.177382131677,0.0762518884125,0.0712719809812,0.126708868357,0.164521180095,0.0870019083192,0.143559006082,0.0418286043094,0.0415945888224,-0.0670385264245,0.109758852054,-0.0042015605289
0.178622803929,0.0766011740496,0.0716190753612,0.126136022287,0.165609821415,0.0869617870878,0.124067225228,0.034928563703,0.034709437994,-0.0572846070548,0.108864131942,-0.00401212314094
0.179671078667,0.076877785013,0.0718935883222,0.125663925541,0.166690904596,0.0869268000557,0.104827473798,0.0276610963445,0.0274512961033,-0.0472096746249,0.108108318071,-0.00349870321341
0.180582339796,0.0770844692435,0.0720982555911,0.125290934067,0.167758392583,0.08689897884,0.091126112933,0.0206684230473,0.0204667268915,-0.0372991474115,0.106748798713,-0.00278212157242
0.181460224931,0.0772290344141,0.0722408193239,0.125010187625,0.168801763042,0.0868789397551,0.0877885134141,0.0144565170583,0.0142563732807,-0.0280746441846,0.104337045959,-0.00200390848362
0.182129244483,0.0773108697418,0.0723204031577,0.124818798277,0.169822324782,0.0868679777594,0.0669019552435,0.00818353277642,0.00795838337892,-0.0191389347684,0.102056173997,-0.00109619957088
0.18253271785,0.0773355954028,0.0723425014494,0.124710209887,0.170842553762,0.0868659389232,0.0403473367301,0.00247256609781,0.00220982916687,-0.0108588390366,0.102022897933,-0.000203883623724
0.183071094646,0.0772940046403,0.0722979852175,0.124676492257,0.171762368947,0.0868712439905,0.0538376795493,-0.00415907625173,-0.0044516231823,-0.00337176294944,0.0919815185363,0.000530506728279
0.183365011446,0.0771930243808,0.0721957055586,0.124698734415,0.172672683115,0.08688417386,0.0293916800177,-0.010098025952,-0.0102279658939,0.00222421579205,0.0910314167913,0.00129298694973
0.183562658989,0.077045343001,0.0720473979224,0.124777471557,0.17352801482,0.0869033442988,0.0197647543464,-0.0147681379777,-0.014830763618,0.00787371420701,0.085533170504,0.0019170438886
0.183672258062,0.0768612376887,0.0718631579167,0.124911370899,0.174296920895,0.0869267372193,0.0109599072227,-0.0184105312293,-0.0184240005689,0.0133899341391,0.0768906075007,0.00233929204613
0.183707439934,0.0766522973169,0.0716545488303,0.125080643886,0.175052160597,0.0869522605989,0.00351818722819,-0.0208940371812,-0.0208609086407,0.0169272987566,0.0755239702392,0.00255233795889
0.183675254124,0.0764271959,0.0714300241602,0.125266988305,0.175586611065,0.0869782666496,-0.0032185809963,-0.0225101416927,-0.022452467009,0.0186344418768,0.0534450467319,0.00260060507406
0.183587187777,0.0761941640527,0.0711978400291,0.125457756163,0.176084526914,0.0870035141472,-0.00880663465805,-0.0233031847245,-0.0232184131177,0.0190767857971,0.0497915849037,0.00252474975698
0.183450394092,0.0759591153911,0.0709637752783,0.125644046079,0.176470126243,0.0870271503026,-0.0136793685274,-0.023504866159,-0.0234064750732,0.0186289916388,0.0385599329603,0.00236361554396
0.183272643326,0.0757291173953,0.070734934876,0.125818563522,0.176749102138,0.0870485132999,-0.0177750765698,-0.0229997995805,-0.0228840402344,0.017451744294,0.0278975894946,0.00213629972889
0.183051961391,0.0755086825123,0.0705157006918,0.125976564752,0.176892017511,0.0870672774476,-0.0220681935153,-0.0220434883022,-0.0219234184224,0.0158001229531,0.0142915372421,0.00187641476335
0.182206370203,0.0753010328341,0.0703092961965,0.126115910654,0.176925256653,0.0870834048627,-0.0845591187953,-0.0207649678161,-0.0206404495305,0.0139345901988,0.00332391423977,0.00161274151579
0.182526909733,0.0751086811734,0.0701181774968,0.126235916451,0.176828134069,0.0870969753948,0.0320539530111,-0.0192351660774,-0.0191118699704,0.012000579749,-0.00971225835833,0.00135705320667
0.182608393186,0.0749311789404,0.0699418402869,0.12633863486,0.176605045688,0.0871082870602,0.00814834530301,-0.0177502232945,-0.0176337209878,0.0102718408928,-0.0223088381728,0.00113116653971
0.18184046515,0.0747688883396,0.0697806721597,0.126427005542,0.176255792284,0.0871176104924,-0.0767928036658,-0.0162290600811,-0.0161168127211,0.00883706818998,-0.0349253403899,0.000932343218729
0.181449601878,0.0746208212899,0.0696336418463,0.126505347839,0.175781995206,0.0871252428505,-0.0390863271298,-0.0148067049717,-0.0147030313361,0.00783422971408,-0.0473797078029,0.000763235808231
0.180991520126,0.0744863488302,0.0695001445104,0.126579108409,0.175184272409,0.0871314494063,-0.0458081751999,-0.0134472459695,-0.0133497335891,0.00737605694042,-0.0597722797127,0.000620655587844
0.181873998168,0.0743647667574,0.0693794678599,0.126654849071,0.174463534083,0.0871364589893,0.0882478041357,-0.0121582072798,-0.0120676650542,0.00757406627674,-0.0720738325928,0.000500958293258
0.179929096637,0.0742558159074,0.0692713736085,0.126740408805,0.173620132493,0.0871404614974,-0.194490153091,-0.0108950850023,-0.0108094251408,0.00855597339301,-0.0843401589885,0.000400250817821
0.179287340745,0.0741595524558,0.06917592537,0.126845051429,0.172655007728,0.087143615309,-0.0641755891706,-0.00962634515261,-0.00954482385016,0.0104642623509,-0.0965124764516,0.00031538115987
0.178591116864,0.0740736770346,0.0690906986234,0.126980474118,0.171573291902,0.0871461022287,-0.069622388111,-0.00858754212575,-0.00852267465434,0.0135422689397,-0.108171582627,0.00024869196857
0.177782659315,0.0739939193009,0.0690114820639,0.127161092866,0.170381006402,0.0871481300945,-0.0808457548852,-0.00797577337118,-0.00792165595661,0.0180618747774,-0.119228550043,0.000202786577187
0.176836852353,0.0739182453831,0.0689362596251,0.12739979184,0.16908397489,0.0871498086784,-0.0945806962427,-0.00756739177335,-0.00752224387666,0.0238698974415,-0.129703151121,0.000167858391607
0.175159739501,0.0738451743609,0.0688635985253,0.127707316966,0.167687932409,0.087151208056,-0.167711285141,-0.00730710222209,-0.00726610997784,0.030752512557,-0.139604248138,0.000139937759658
0.174766534813,0.0737734482393,0.0687922342663,0.128092264143,0.166202253408,0.0871523708429,-0.0393204688829,-0.00717261216042,-0.00713642590465,0.0384947177485,-0.148567900102,0.000116278688665
0.173525662851,0.0737009628995,0.0687200373538,0.128561795242,0.1646371915,0.087153332058,-0.124087196157,-0.00724853398338,-0.00721969124653,0.0469531098872,-0.15650619082,9.61215093451e-05
0.172126900256,0.0736263923546,0.0686457503061,0.129120359124,0.163005270814,0.0871541028306,-0.139876259475,-0.00745705449263,-0.0074287047697,0.0558563881264,-0.163192068542,7.70772636993e-05
0.170148125682,0.0735490642698,0.0685686800466,0.129770122001,0.161321497412,0.0871546695918,-0.197877457399,-0.00773280847795,-0.00770702595082,0.0649762877026,-0.168377340209,5.66761158574e-05
0.168930671046,0.0734675439045,0.0684874212387,0.130511166921,0.159605305683,0.0871550114259,-0.121745463651,-0.00815203652866,-0.00812588078612,0.0741044920218,-0.171619172949,3.41834108172e-05
0.167195955508,0.0733820722134,0.068402217278,0.131340757986,0.157876828163,0.0871550831495,-0.173471553817,-0.00854716910472,-0.00852039607152,0.0829591065622,-0.172847752008,7.17236433301e-06
0.165140588656,0.0732908327879,0.068311216512,0.132254999729,0.156162894373,0.0871547752187,-0.205536685169,-0.00912394255595,-0.00910007659834,0.0914241742525,-0.171393378991,-3.07930835899e-05
0.163233083395,0.0731921323147,0.068212754806,0.133247932475,0.154493477549,0.0871540518788,-0.19075052605,-0.00987004731386,-0.00984617059915,0.0992932746035,-0.166941682424,-7.2333991287e-05
0.161016888228,0.0730848403743,0.0681057036596,0.134311822855,0.152901536603,0.0871528092878,-0.22161951672,-0.0107291940427,-0.0107051146394,0.106389037955,-0.159194094518,-0.000124259101951
0.158244090544,0.072967944983,0.0679890918952,0.135437516121,0.151422714566,0.0871509100628,-0.277279768449,-0.0116895391318,-0.011661176448,0.112569326646,-0.147882203789,-0.000189922498615
0.156145015114,0.0728418420103,0.0678633347645,0.136614673998,0.150093826894,0.0871482169778,-0.209907542989,-0.0126102972658,-0.0125757130646,0.117715787696,-0.132888767112,-0.00026930849813
0.153722896019,0.0727068391776,0.067728739779,0.137832478257,0.148952269116,0.0871445835621,-0.242211909488,-0.0135002832712,-0.0134594985504,0.121780425946,-0.114155777803,-0.000363341573349
0.151089442532,0.0725633741163,0.0675857320675,0.139224556314,0.148033353028,0.0871398601448,-0.263345348734,-0.0143465061274,-0.0143007711537,0.139207805704,-0.0918916088512,-0.000472341725602
0.148274565039,0.0724108607731,0.0674337184466,0.139827484384,0.147368178525,0.0871338491945,-0.281487749244,-0.0152513343263,-0.0152013620913,0.0602928069547,-0.0665174503088,-0.000601095029774
0.145610946537,0.072250878141,0.0672743387375,0.141857982314,0.146977717514,0.0871264273374,-0.266361850238,-0.0159982632108,-0.0159379709029,0.203049792972,-0.0390461011235,-0.000742185717076
0.142806192366,0.0720852934738,0.0671094418948,0.142814718688,0.146869817321,0.0871175165109,-0.280475417123,-0.016558466715,-0.0164896842758,0.0956736374284,-0.0107900192916,-0.000891082640439
0.139988862144,0.0719168817853,0.0669418174302,0.144127692715,0.147060551814,0.0871071407634,-0.281733022123,-0.0168411688509,-0.0167624464532,0.131297402725,0.0190734493172,-0.00103757474983
0.137184019251,0.0717473773579,0.0667731327356,0.14539212072,0.147633283824,0.0870953288339,-0.280484289372,-0.0169504427421,-0.016868469466,0.12644280047,0.0572732010436,-0.00118119295734
0.13441585673,0.0715772011779,0.0666038100039,0.146612990915,0.148513585141,0.0870820517055,-0.276816252026,-0.0170176180015,-0.0169322731644,0.122087019502,0.0880301317069,-0.00132771283311
0.131606301787,0.071407256621,0.0664347485072,0.144776268826,0.149730886916,0.0870673334003,-0.280955494308,-0.0169944556911,-0.0169061496757,-0.183672208853,0.121730177452,-0.00147183052248
0.128860673193,0.0712373490277,0.0662656978577,0.150905281096,0.150971633088,0.0870511179672,-0.274562859449,-0.0169907593269,-0.0169050649459,0.612901226914,0.124074617205,-0.00162154331412
0.126228106078,0.0710653070339,0.0660944765631,0.150120204547,0.152641405576,0.0870331210942,-0.263256711432,-0.0172041993818,-0.0171221294641,-0.0785076548725,0.166977248796,-0.00179968730031
0.123730173327,0.0708904127632,0.065920414464,0.14737627503,0.153757185079,0.0870131374839,-0.24979327515,-0.0174894270685,-0.0174062099063,-0.274392951729,0.111577950297,-0.00199836102975
0.121386608352,0.0707121546496,0.0657429987253,0.151952482935,0.156198540009,0.0869909481072,-0.234356497498,-0.0178258113631,-0.0177415738757,0.457620790569,0.244135493013,-0.00221893766523
0.119214135952,0.070529972657,0.0655616663283,0.153013620156,0.158523957428,0.0869662868244,-0.217247240009,-0.0182181992616,-0.0181332396989,0.106113722108,0.232541741888,-0.00246612828455
0.117224771883,0.07034240782,0.0653749597085,0.154100868912,0.16012093998,0.086938699604,-0.198936406924,-0.018756483693,-0.0186706619746,0.108724875535,0.15969825519,-0.00275872203429
0.115427098376,0.0701488134394,0.0651822388,0.156005925212,0.162099445612,0.0869077572315,-0.179767350668,-0.0193594380626,-0.019272090851,0.190505630056,0.197850563207,-0.00309423725198
0.113823383584,0.0699461429802,0.0649804106463,0.155296503775,0.162471371342,0.0868725158597,-0.160371479229,-0.0202670459178,-0.0201828153673,-0.0709421437008,0.0371925730203,-0.0035241371802
0.112412268318,0.069732908652,0.0647680734859,0.156264216509,0.166311002771,0.0868320500602,-0.141111526565,-0.0213234328241,-0.0212337160486,0.0967712733389,0.383963142921,-0.00404657995641
0.111186896627,0.0695070370659,0.0645431188126,0.156615703339,0.167937732835,0.0867850747417,-0.122537169148,-0.0225871586122,-0.0224954673254,0.0351486830453,0.162673006386,-0.0046975318449
0.110135567864,0.0692657029923,0.0643027351323,0.157195488647,0.165978587095,0.0867297186123,-0.105132876308,-0.0241334073537,-0.0240383680347,0.057978530787,-0.195914573992,-0.00553561293889
0.109242306984,0.0690054961136,0.0640435289212,0.157723490981,0.171512195796,0.0866632754385,-0.0893260879134,-0.0260206878696,-0.0259206211021,0.0528002333589,0.553360870125,-0.00664431737876
0.108488393203,0.0687239292947,0.0637630947002,0.158202966685,0.17360491919,0.0865821372283,-0.0753913781738,-0.0281566818969,-0.0280434221019,0.0479475704158,0.209272339317,-0.00811382102029
0.107855222412,0.0684220685565,0.0634625336779,0.158634526568,0.174783624238,0.0864821084413,-0.0633170790253,-0.0301860738113,-0.0300561022337,0.043155988374,0.117870504882,-0.0100028787062
0.107322892386,0.0681007179059,0.0631426879349,0.159017875738,0.173327499991,0.0863562706041,-0.0532330026814,-0.0321350650596,-0.0319845742969,0.0383349169461,-0.145612424788,-0.0125837837175
0.106875221217,0.0677666279147,0.0628104211582,0.159349978617,0.179118290231,0.0861948810755,-0.0447671168194,-0.0334089991287,-0.033226677667,0.0332102879304,0.579079024095,-0.0161389528612
0.106506914971,0.067439736949,0.0624858946116,0.159623945121,0.178346906483,0.0859858038018,-0.0368306246543,-0.0326890965658,-0.0324526546643,0.0273966504113,-0.0771383748147,-0.0209077273665
0.106228559626,0.0671563302209,0.0622055685772,0.15982722487,0.181973040733,0.0857112369333,-0.0278355345161,-0.0283406728074,-0.0280326034384,0.0203279748539,0.362613424953,-0.0274566868557
0.10607326648,0.0669755778943,0.0620290962317,0.159939716781,0.189155769,0.0853418732214,-0.0155293145299,-0.0180752326669,-0.0176472345505,0.0112491911513,0.718272826714,-0.0369363711897
0.106090830016,0.0669744598276,0.0620348911483,0.159931591708,0.191253451921,0.0848514793334,0.00175635360801,-0.000111806660918,0.000579491657833,-0.000812507332584,0.209768292125,-0.0490393887925
0.10645745111,0.067330676961,0.0623968324271,0.159735646393,0.180316066283,0.0842002712232,0.0366621093332,0.0356217133392,0.0361941278775,-0.0195945315376,-1.09373856382,-0.0651208110197
0.10752707599,0.0695902617225,0.0648670143551,0.158619505839,0.178492615745,0.083347467688,0.10696248804,0.225958476147,0.247018192803,-0.11161405532,-0.182345053804,-0.0852803535186
0.108644680916,0.0695719728475,0.0652331485856,0.158564400943,0.181676364788,0.0822511273228,0.111760492625,-0.00182888750557,0.03661342305,-0.00551048961299,0.318374904305,-0.109634036529
0.110453235859,0.0713762411824,0.0664231563041,0.157425465143,0.180688008121,0.0808780906211,0.180855494297,0.18042683349,0.119000771849,-0.113893580025,-0.0988356667228,-0.137303670168
0.112640534472,0.0736180351005,0.0691133990242,0.155845251993,0.175734305641,0.0792087926971,0.21872986127,0.224179391818,0.269024272008,-0.158021314981,-0.495370248031,-0.166929792396
0.115790606773,0.0765698060742,0.0714504073075,0.15360837986,0.168978880152,0.0772334888632,0.315007230088,0.29517709737,0.233700828335,-0.223687213357,-0.675542548806,-0.197530383393
0.117865815749,0.0791429032237,0.0742237636136,0.151153731214,0.169835760054,0.0750349831608,0.207520897553,0.257309714948,0.27733563061,-0.2454648646,0.0856879902008,-0.219850570237
0.120736460357,0.0829157188921,0.0767950042208,0.148007933139,0.167801197843,0.0728256331608,0.287064460824,0.377281566844,0.257124060715,-0.314579807463,-0.203456221143,-0.220935
0.124004905401,0.0847217116853,0.0797596629191,0.144386874472,0.161373246143,0.0706162831608,0.326844504411,0.180599279311,0.296465869837,-0.362105866676,-0.642795169962,-0.220935
0.126698931321,0.0906561184474,0.0827843819223,0.140240324721,0.157221803669,0.0684069331608,0.269402592014,0.593440676213,0.302471900317,-0.414654975173,-0.415144247479,-0.220935
0.129776440494,0.0918597158152,0.0855766776711,0.135986904646,0.151403213922,0.0661975831608,0.307750917265,0.120359736779,0.279229574884,-0.425342007484,-0.581858974705,-0.220935
0.133344323896,0.0952346576631,0.0930145172487,0.131316245504,0.14585017988,0.0639882331608,0.356788340219,0.337494184788,0.743783957754,-0.467065914153,-0.555303404204,-0.220935
0.135821343509,0.0962622378222,0.0906666167235,0.126201967905,0.139884865197,0.0617788831608,0.247701961328,0.102758015913,-0.234790052517,-0.511427759915,-0.596531468236,-0.220935
0.137722093766,0.0980765023603,0.0931933606143,0.121031312256,0.13387924388,0.0595695331608,0.190075025731,0.181426453809,0.252674389082,-0.517065564947,-0.600562131709,-0.220935
0.140240262662,0.100442396048,0.0968931699553,0.116063309038,0.13002534686,0.0573601831608,0.251816889579,0.236589368785,0.3699809341,-0.496800321776,-0.385389702019,-0.220935
0.143265763877,0.102530001934,0.0988665761707,0.113055013312,0.12662377186,0.0551508331608,0.302550121477,0.208760588621,0.197340621539,-0.300829572611,-0.3401575,-0.220935
0.145715995241,0.105014441182,0.0995755647632,0.110075738312,0.12322219686,0.0529414831608,0.245023136387,0.248443924812,0.0708988592528,-0.2979275,-0.3401575,-0.220935
0.146618216182,0.105974447291,0.101460321878,0.107096463312,0.11982062186,0.0507321331608,0.0902220941308,0.0960006108363,0.188475711443,-0.2979275,-0.3401575,-0.220935
0.149554370968,0.107481544618,0.102434321199,0.104117188312,0.11641904686,0.0485227831608,0.293615478616,0.150709732687,0.0973999321342,-0.2979275,-0.3401575,-0.220935
0.151760360222,0.108978628618,0.103971094482,0.101137913312,0.11301747186,0.0463134331608,0.220598925365,0.149708400008,0.153677328313,-0.2979275,-0.3401575,-0.220935
0.152735626164,0.110234696798,0.105187669648,0.0981586383117,0.10961589686,0.0441040831608,0.0975265942364,0.125606817999,0.121657516537,-0.2979275,-0.3401575,-0.220935
0.154290226063,0.111181984192,0.106113714953,0.0951793633117,0.10621432186,0.0418947331608,0.155459989835,0.0947287393936,0.0926045305852,-0.2979275,-0.3401575,-0.220935
0.156111599099,0.112094056961,0.10702386441,0.0922000883117,0.10281274686,0.0396853831608,0.182137303651,0.0912072768845,0.0910149456931,-0.2979275,-0.3401575,-0.220935
0.15944800158,0.112845183294,0.107773260891,0.0892208133117,0.0994111718599,0.0393088404229,0.333640248052,0.0751126333969,0.0749396480838,-0.2979275,-0.3401575,-0.0376542737919
0.159243604363,0.11343378027,0.108360169305,0.0862415383117,0.0960095968599,0.0395454936183,-0.020439721699,0.0588596975921,0.0586908413605,-0.2979275,-0.3401575,0.0236653195458
0.171548410646,0.1138568683,0.108782096198,0.0832622633117,0.0926080218599,0.0402016922991,1.23048062831,0.0423088029384,0.0421926892867,-0.2979275,-0.3401575,0.0656198680787
0.16239782865,0.114108247832,0.109036890849,0.0802829883117,0.0892064468599,0.0414613852097,-0.915058199601,0.0251379531887,0.0254794651508,-0.2979275,-0.3401575,0.125969291058
0.165502404506,0.114200709364,0.109129267457,0.0773037133117,0.0858048718599,0.044461901234,0.310457585612,0.00924615326171,0.0092376607908,-0.2979275,-0.3401575,0.300051602425
0.166978900535,0.114108484537,0.109031101751,0.0743244383117,0.0824032968599,0.044708734033,0.147649602874,-0.00922248268915,-0.00981657056537,-0.2979275,-0.3401575,0.0246832799038
